State,Agency Type,Agency,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Annual Hate crime,Population,State_Lat,State_Long
Michigan,Cities,Romulus,1,0,0,0,0,0,0,0,0,1,1,23507,44.314844,-85.602364
Michigan,Cities,Roseville,2,0,1,0,0,0,0,1,2,0,3,47381,44.314844,-85.602364
Michigan,Cities,Royal Oak,1,1,0,0,0,0,1,0,0,1,2,59742,44.314844,-85.602364
Michigan,Cities,Saginaw Township,1,0,0,0,0,0,0,0,1,0,1,39022,44.314844,-85.602364
Michigan,Cities,Saline,2,0,0,0,0,0,1,0,1,0,2,9431,44.314844,-85.602364
Michigan,Cities,Shelby Township,1,0,0,0,0,0,1,0,0,0,1,80806,44.314844,-85.602364
Michigan,Cities,South Haven,2,0,1,0,1,0,1,0,3,0,4,4326,44.314844,-85.602364
Michigan,Cities,Southfield,2,1,1,0,0,0,1,1,0,2,4,73335,44.314844,-85.602364
Michigan,Cities,Southgate,1,0,0,0,0,0,0,1,0,0,1,28979,44.314844,-85.602364
Michigan,Cities,St. Johns,0,0,1,0,0,0,0,1,0,0,1,7938,44.314844,-85.602364
Michigan,Cities,St. Joseph,0,0,1,1,0,0,0,0,1,1,2,8355,44.314844,-85.602364
Michigan,Cities,Sterling Heights,2,0,0,0,0,0,0,0,0,2,2,133377,44.314844,-85.602364
Michigan,Cities,Sylvan Lake,2,0,0,0,0,0,0,2,0,0,2,1864,44.314844,-85.602364
Michigan,Cities,Taylor,1,1,0,0,0,0,0,1,1,0,2,60923,44.314844,-85.602364
Michigan,Cities,Tecumseh,2,0,0,0,0,0,2,0,0,0,2,8382,44.314844,-85.602364
Michigan,Cities,Thomas Township,1,0,0,0,0,0,1,0,0,0,1,11438,44.314844,-85.602364
Michigan,Cities,Three Oaks,0,0,0,1,0,0,0,0,1,0,1,1549,44.314844,-85.602364
Michigan,Cities,Tittabawassee Township,1,0,0,0,0,0,0,1,0,0,1,9863,44.314844,-85.602364
Michigan,Cities,Traverse City,2,1,0,0,0,0,0,0,0,3,3,15772,44.314844,-85.602364
Michigan,Cities,Troy,2,0,0,0,0,0,0,0,1,1,2,84688,44.314844,-85.602364
Michigan,Cities,Utica,0,1,0,0,1,0,0,1,1,0,2,5195,44.314844,-85.602364
Michigan,Cities,Van Buren Township,4,0,0,0,0,0,1,1,1,1,4,28294,44.314844,-85.602364
Michigan,Cities,Warren,5,0,1,0,0,0,1,2,2,1,6,134653,44.314844,-85.602364
Michigan,Cities,Waterford Township,3,1,0,0,0,0,1,0,1,2,4,73105,44.314844,-85.602364
Michigan,Cities,West Bloomfield Township,5,2,0,0,0,0,0,2,2,3,7,66067,44.314844,-85.602364
Michigan,Cities,White Lake Township,1,0,0,0,0,0,0,0,1,0,1,31556,44.314844,-85.602364
Michigan,Cities,Wixom,1,0,0,0,0,0,0,0,1,0,1,14074,44.314844,-85.602364
Michigan,Cities,Wyoming,7,0,0,1,0,0,1,2,3,2,8,76295,44.314844,-85.602364
Michigan,Cities,Ypsilanti,2,0,0,0,0,0,0,0,1,1,2,21178,44.314844,-85.602364
Michigan,Universities and Colleges,Eastern Michigan University,0,0,1,0,0,1,1,1,0,0,2,23715,44.314844,-85.602364
Michigan,Universities and Colleges,Oakland University,0,0,0,0,0,1,0,0,1,0,1,22694,44.314844,-85.602364
Michigan,Universities and Colleges,Ann Arbor,6,1,1,0,0,0,2,1,3,2,8,47543,44.314844,-85.602364
Michigan,Universities and Colleges,Flint,0,0,1,0,0,0,0,0,1,0,1,9138,44.314844,-85.602364
Michigan,Universities and Colleges,Washtenaw Community College,1,0,0,0,0,0,0,1,0,0,1,21041,44.314844,-85.602364
Michigan,Metropolitan Counties,Bay,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Berrien,0,2,0,0,0,0,0,0,0,2,2,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Calhoun,1,0,0,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Eaton,3,0,0,0,0,0,1,2,0,0,3,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Genesee,3,1,0,0,0,0,0,3,0,1,4,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Ingham,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Ionia,6,0,0,0,0,0,1,1,2,2,6,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Jackson,0,0,1,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Kalamazoo,4,0,0,0,0,0,0,1,2,1,4,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Kent,1,0,0,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Lapeer,1,0,0,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Livingston,2,0,0,0,0,0,1,0,1,0,2,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Ottawa,2,1,1,0,0,0,1,2,0,1,4,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Saginaw,2,0,0,0,1,0,2,0,0,1,3,16984,44.314844,-85.602364
Michigan,Metropolitan Counties,Washtenaw,3,1,0,0,0,0,2,1,0,1,4,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Alcona,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Alpena,1,0,0,0,0,0,1,0,0,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Baraga,0,1,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Barry,1,0,1,0,0,0,1,0,0,1,2,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Benzie,2,0,0,0,0,0,1,0,1,0,2,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Hillsdale,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Isabella,0,0,1,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Leelanau,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Luce,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Mackinac,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Mason,2,0,0,0,0,0,0,2,0,0,2,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Oceana,0,1,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Ontonagon,0,0,0,0,1,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Van Buren,3,1,0,0,0,0,0,0,3,1,4,16984,44.314844,-85.602364
Michigan,Nonmetropolitan Counties,Wexford,3,0,0,0,0,0,0,1,1,1,3,16984,44.314844,-85.602364
Michigan,State Police Agencies,Alger County,0,1,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Allegan County,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Alpena County,4,1,0,0,0,0,0,2,0,3,5,16984,44.314844,-85.602364
Michigan,State Police Agencies,Calhoun County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Cass County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Chippewa County,1,0,0,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Grand Traverse County,2,0,0,0,0,0,1,1,0,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Gratiot County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Hillsdale County,2,0,0,0,0,0,1,0,1,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Houghton County,4,2,0,0,0,0,0,1,3,2,6,16984,44.314844,-85.602364
Michigan,State Police Agencies,Ingham County,2,1,0,0,0,0,0,3,0,0,3,16984,44.314844,-85.602364
Michigan,State Police Agencies,Ionia County,1,0,0,0,0,0,1,0,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Iosco County,0,1,0,0,0,0,0,0,0,1,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Jackson County,1,1,0,0,0,0,0,1,1,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Kalamazoo County,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Kent County,0,1,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Lapeer County,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Livingston County,3,0,0,0,0,0,0,1,1,1,3,16984,44.314844,-85.602364
Michigan,State Police Agencies,Mackinac County,1,0,0,0,0,0,1,0,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Manistee County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Mecosta County,2,0,0,0,0,0,1,0,1,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Montcalm County,2,0,0,0,0,0,0,1,1,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Muskegon County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Oakland County,3,1,0,0,0,0,0,2,2,0,4,16984,44.314844,-85.602364
Michigan,State Police Agencies,Oceana County,2,0,0,0,0,0,1,1,0,0,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Ogemaw County,0,0,1,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Ontonagon County,1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,Sanilac County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,St. Clair County,1,0,0,0,0,0,0,1,0,0,1,16984,44.314844,-85.602364
Michigan,State Police Agencies,St. Joseph County,2,0,0,0,0,0,0,1,0,1,2,16984,44.314844,-85.602364
Michigan,State Police Agencies,Washtenaw County,2,0,1,0,1,0,0,2,0,2,4,16984,44.314844,-85.602364
Michigan,State Police Agencies,Wayne County,5,0,0,0,0,0,0,1,3,1,5,16984,44.314844,-85.602364
Michigan,Other Agencies,"Huron-Clinton Metropolitan Authority, Stony Creek Metropark",1,0,0,0,0,0,0,0,1,0,1,16984,44.314844,-85.602364
Minnesota,Cities,Alexandria,0,1,0,0,0,0,0,1,0,0,1,13914,46.729553,-94.6859
Minnesota,Cities,Coon Rapids,0,0,1,0,0,0,1,0,0,0,1,62652,46.729553,-94.6859
Minnesota,Cities,Cottage Grove,1,0,0,0,0,0,1,0,,,1,37534,46.729553,-94.6859
Minnesota,Cities,East Grand Forks,0,0,1,0,0,0,1,0,0,0,1,8597,46.729553,-94.6859
Minnesota,Cities,Eden Prairie,2,0,0,0,0,0,0,2,,,2,64777,46.729553,-94.6859
Minnesota,Cities,Edina,0,1,0,0,0,0,1,0,,,1,53076,46.729553,-94.6859
Minnesota,Cities,Fairmont,1,0,0,0,0,0,0,0,0,1,1,10023,46.729553,-94.6859
Minnesota,Cities,Faribault,0,1,0,0,0,0,0,1,,,1,23913,46.729553,-94.6859
Minnesota,Cities,Fergus Falls,1,0,0,0,0,0,0,0,0,1,1,13900,46.729553,-94.6859
Minnesota,Cities,Hastings,1,0,0,0,0,0,0,1,,,1,22774,46.729553,-94.6859
Minnesota,Cities,Jordan,0,0,1,0,0,0,,1,,,1,6384,46.729553,-94.6859
Minnesota,Cities,Mankato,9,1,3,0,0,0,2,0,7,4,13,42955,46.729553,-94.6859
Minnesota,Cities,Maple Grove,1,0,0,0,0,0,0,1,,,1,73170,46.729553,-94.6859
Minnesota,Cities,Maplewood,1,0,0,0,0,0,1,0,0,0,1,41341,46.729553,-94.6859
Minnesota,Cities,Minneapolis,17,5,6,0,1,3,4,7,16,5,32,431016,46.729553,-94.6859
Minnesota,Cities,Minnetonka,1,1,0,0,0,0,1,1,,,2,54497,46.729553,-94.6859
Minnesota,Cities,New Brighton,0,2,0,0,0,0,0,1,0,1,2,23058,46.729553,-94.6859
Minnesota,Cities,New Ulm,1,0,0,0,0,0,0,0,1,0,1,13205,46.729553,-94.6859
Minnesota,Cities,Plymouth,1,0,0,0,0,0,1,0,,,1,80616,46.729553,-94.6859
Minnesota,Cities,Red Wing,0,0,1,0,0,0,0,1,0,0,1,16408,46.729553,-94.6859
Minnesota,Cities,Rochester,3,1,0,0,0,0,1,2,1,0,4,118267,46.729553,-94.6859
Minnesota,Cities,Savage,1,0,0,0,0,0,1,0,,,1,32336,46.729553,-94.6859
Minnesota,Cities,St. Louis Park,2,3,0,0,0,0,0,1,3,1,5,49535,46.729553,-94.6859
Minnesota,Cities,St. Paul,8,1,2,0,0,0,0,11,,,11,310263,46.729553,-94.6859
Minnesota,Cities,Wabasha,1,0,0,0,0,0,0,0,1,0,1,2471,46.729553,-94.6859
Minnesota,Cities,Waseca,0,0,1,0,0,0,0,0,1,0,1,8841,46.729553,-94.6859
Minnesota,Universities and Colleges,"University of Minnesota, Twin Cities",0,2,0,0,2,0,0,1,2,1,4,64115,46.729553,-94.6859
Minnesota,Metropolitan Counties,Blue Earth,1,0,0,0,0,0,1,0,0,0,1,37534,46.729553,-94.6859
Minnesota,Metropolitan Counties,Carver,2,0,0,0,0,0,0,0,1,1,2,37534,46.729553,-94.6859
Minnesota,Metropolitan Counties,Olmsted,0,0,1,0,0,0,0,0,1,0,1,37534,46.729553,-94.6859
Minnesota,Metropolitan Counties,Ramsey,1,0,0,1,0,1,0,1,0,2,3,37534,46.729553,-94.6859
Minnesota,Nonmetropolitan Counties,Hubbard,1,0,0,0,0,0,0,1,,,1,37534,46.729553,-94.6859
Minnesota,Nonmetropolitan Counties,Kandiyohi,1,0,0,0,0,0,0,1,,,1,37534,46.729553,-94.6859
Minnesota,Nonmetropolitan Counties,Lac qui Parle,0,1,0,0,0,0,0,0,0,1,1,37534,46.729553,-94.6859
Minnesota,Other Agencies,"Capitol Security, St. Paul",1,0,0,0,0,0,0,1,,0,1,37534,46.729553,-94.6859
Mississippi,Cities,Byram,0,0,0,6,0,0,2,0,2,2,6,11672,32.354668,-89.398528
Mississippi,Cities,Hernando,0,1,0,0,0,0,0,1,0,0,1,16613,32.354668,-89.398528
Mississippi,Cities,Kosciusko,2,0,0,0,0,0,0,0,2,0,2,6774,32.354668,-89.398528
Mississippi,Cities,Ridgeland,0,0,1,0,0,0,0,1,0,0,1,24171,32.354668,-89.398528
Mississippi,Nonmetropolitan Counties,George,4,0,0,0,0,0,0,2,0,2,4,14142.5,32.354668,-89.398528
Missouri,Cities,Belton,1,0,2,0,0,1,0,1,1,2,4,23657,37.964253,-91.831833
Missouri,Cities,Blue Springs,0,1,1,0,0,0,1,0,0,1,2,55415,37.964253,-91.831833
Missouri,Cities,Boonville,1,0,0,0,0,0,0,1,0,0,1,8410,37.964253,-91.831833
Missouri,Cities,Cape Girardeau,0,0,1,0,0,0,0,0,1,0,1,40077,37.964253,-91.831833
Missouri,Cities,Carthage,0,1,0,0,0,0,0,0,0,1,1,14808,37.964253,-91.831833
Missouri,Cities,Fulton,1,0,0,0,0,0,0,0,1,0,1,12620,37.964253,-91.831833
Missouri,Cities,Gladstone,3,0,0,0,0,0,0,1,0,2,3,27553,37.964253,-91.831833
Missouri,Cities,Grain Valley,2,0,0,0,0,0,1,0,1,0,2,14464,37.964253,-91.831833
Missouri,Cities,Independence,3,0,0,0,0,0,0,1,0,2,3,116931,37.964253,-91.831833
Missouri,Cities,Jefferson City,2,0,0,0,0,0,1,0,0,1,2,42793,37.964253,-91.831833
Missouri,Cities,Kansas City,25,6,2,1,0,0,7,3,13,11,34,495964,37.964253,-91.831833
Missouri,Cities,Lawson,0,0,1,0,0,0,0,0,0,1,1,2389,37.964253,-91.831833
Missouri,Cities,Lee's Summit,1,0,0,0,0,0,0,0,1,0,1,99365,37.964253,-91.831833
Missouri,Cities,Springfield,0,0,1,0,0,0,0,0,1,0,1,169235,37.964253,-91.831833
Missouri,Cities,St. Louis,1,1,2,0,0,0,0,2,1,1,4,300521,37.964253,-91.831833
Missouri,Cities,St. Peters,2,0,0,0,0,0,0,1,1,0,2,57697,37.964253,-91.831833
Missouri,Cities,Sunset Hills,1,0,0,0,0,0,0,0,1,0,1,8480,37.964253,-91.831833
Missouri,Universities and Colleges,Missouri University of Science and Technology,0,0,1,0,0,0,0,0,1,0,1,9466,37.964253,-91.831833
Missouri,Universities and Colleges,Missouri Western State University,0,1,0,0,0,0,1,0,0,0,1,6302,37.964253,-91.831833
Missouri,Universities and Colleges,"University of Missouri, Columbia",2,0,0,0,0,0,1,0,1,0,2,34329,37.964253,-91.831833
Missouri,Metropolitan Counties,Greene,1,0,0,0,0,0,0,0,0,1,1,30941,37.964253,-91.831833
Missouri,Metropolitan Counties,Howard,0,0,1,0,0,0,0,0,0,1,1,30941,37.964253,-91.831833
Missouri,Metropolitan Counties,St. Charles County Police Department,2,3,1,0,0,0,0,0,3,3,6,30941,37.964253,-91.831833
Missouri,Metropolitan Counties,St. Louis County Police Department,0,0,2,0,0,0,1,1,0,0,2,30941,37.964253,-91.831833
Missouri,Nonmetropolitan Counties,Camden,1,0,1,0,0,0,0,1,1,0,2,30941,37.964253,-91.831833
Missouri,Nonmetropolitan Counties,Henry,1,0,0,0,0,0,0,1,0,0,1,30941,37.964253,-91.831833
Missouri,Nonmetropolitan Counties,Johnson,1,0,0,0,0,0,0,0,0,1,1,30941,37.964253,-91.831833
Missouri,State Police Agencies,Missouri State Highway Patrol,1,0,0,0,0,0,0,0,1,0,1,30941,37.964253,-91.831833
Montana,Cities,Billings,2,1,1,0,0,0,0,0,3,1,4,110198,46.879682,-110.362566
Montana,Cities,Bozeman,1,0,0,0,0,0,1,0,0,0,1,50152,46.879682,-110.362566
Montana,Cities,Great Falls,2,1,0,1,0,0,0,0,0,4,4,58637,46.879682,-110.362566
Montana,Cities,Helena,1,1,0,0,0,0,1,0,0,1,2,32806,46.879682,-110.362566
Montana,Cities,Kalispell,0,1,0,0,0,2,2,0,0,1,3,24473,46.879682,-110.362566
Montana,Cities,Livingston,1,0,0,0,0,0,1,0,0,0,1,7884,46.879682,-110.362566
Montana,Cities,Missoula,1,0,0,0,0,0,0,1,0,0,1,75422,46.879682,-110.362566
Montana,Cities,Polson,0,0,1,0,0,0,0,0,1,0,1,5075,46.879682,-110.362566
Montana,Cities,Whitefish,1,0,0,0,0,1,1,1,0,0,2,8079,46.879682,-110.362566
Montana,Universities and Colleges,Montana State University,1,1,0,0,1,0,2,0,0,1,3,18722,46.879682,-110.362566
Montana,Metropolitan Counties,Cascade,1,1,0,0,0,0,1,0,1,0,2,28639.5,46.879682,-110.362566
Montana,Metropolitan Counties,Missoula,1,0,0,0,0,0,1,0,0,0,1,28639.5,46.879682,-110.362566
Montana,Nonmetropolitan Counties,Big Horn,3,0,0,0,0,0,0,2,0,1,3,28639.5,46.879682,-110.362566
Montana,Nonmetropolitan Counties,Flathead,0,1,0,0,0,0,0,0,1,0,1,28639.5,46.879682,-110.362566
Montana,Nonmetropolitan Counties,Liberty,0,1,0,0,0,0,0,1,0,,1,28639.5,46.879682,-110.362566
Montana,Nonmetropolitan Counties,Ravalli,1,1,0,0,0,0,0,0,1,1,2,28639.5,46.879682,-110.362566
Nebraska,Cities,Broken Bow,5,0,0,0,0,0,0,0,1,4,5,3532,41.492537,-99.901813
Nebraska,Cities,Crete,1,0,0,0,0,0,0,0,0,1,1,7094,41.492537,-99.901813
Nebraska,Cities,Fremont,1,0,0,1,0,0,0,0,0,2,2,26523,41.492537,-99.901813
Nebraska,Cities,Gordon,1,0,0,0,0,0,0,0,1,0,1,1497,41.492537,-99.901813
Nebraska,Cities,Grand Island,1,0,0,0,0,0,0,0,1,0,1,51821,41.492537,-99.901813
Nebraska,Cities,Kearney,1,0,0,0,0,0,1,0,0,0,1,34124,41.492537,-99.901813
Nebraska,Cities,Lincoln,5,2,2,0,0,0,4,2,3,0,9,291128,41.492537,-99.901813
Nebraska,Cities,McCook,1,0,0,0,0,0,0,0,0,1,1,7533,41.492537,-99.901813
Nebraska,Cities,Mitchell,1,0,0,0,0,0,0,1,0,0,1,1633,41.492537,-99.901813
Nebraska,Cities,Norfolk,1,0,1,0,0,0,0,1,0,1,2,24698,41.492537,-99.901813
Nebraska,Cities,North Platte,3,0,0,0,0,0,0,0,3,0,3,23705,41.492537,-99.901813
Nebraska,Cities,Omaha,0,1,0,0,0,0,1,0,0,0,1,470481,41.492537,-99.901813
Nebraska,Cities,Schuyler,2,0,0,0,0,0,0,0,0,2,2,6396,41.492537,-99.901813
Nebraska,Cities,Valentine,1,0,0,0,0,0,0,0,1,0,1,2751,41.492537,-99.901813
Nebraska,Universities and Colleges,"University of Nebraska, Lincoln",3,0,0,0,0,0,0,1,2,0,3,28642,41.492537,-99.901813
Nebraska,Metropolitan Counties,Douglas,2,0,0,0,0,0,0,1,1,0,2,23705,41.492537,-99.901813
Nebraska,Metropolitan Counties,Howard,1,0,0,0,0,0,0,0,1,0,1,23705,41.492537,-99.901813
Nebraska,Metropolitan Counties,Sarpy,0,0,0,1,0,0,0,0,0,1,1,23705,41.492537,-99.901813
Nebraska,Nonmetropolitan Counties,Custer,4,0,0,0,0,0,0,0,0,4,4,23705,41.492537,-99.901813
Nebraska,Nonmetropolitan Counties,Hamilton,1,0,0,0,0,0,0,0,0,1,1,23705,41.492537,-99.901813
Nebraska,Nonmetropolitan Counties,Jefferson,1,0,0,0,0,0,0,0,0,1,1,23705,41.492537,-99.901813
Nebraska,Nonmetropolitan Counties,Keith,1,0,0,0,0,0,0,0,0,1,1,23705,41.492537,-99.901813
Nebraska,Nonmetropolitan Counties,Lincoln,1,0,0,0,0,0,0,0,0,1,1,23705,41.492537,-99.901813
Nevada,Cities,Henderson,2,2,0,0,0,1,1,2,0,2,5,317732,38.80261,-116.419389
Nevada,Cities,Las Vegas Metropolitan Police Department,11,5,4,1,0,1,4,7,8,3,22,1666803,38.80261,-116.419389
Nevada,Cities,North Las Vegas,6,2,0,0,0,0,2,2,2,2,8,249854,38.80261,-116.419389
Nevada,Cities,Reno,3,1,0,0,0,0,1,0,3,0,4,254349,38.80261,-116.419389
Nevada,Other Agencies,Clark County School District,5,0,0,0,0,0,1,,1,3,5,286040.5,38.80261,-116.419389
New Hampshire,Cities,Auburn,0,1,0,0,0,0,0,1,0,0,1,5608,43.193852,-71.572395
New Hampshire,Cities,Concord,1,1,0,0,0,0,0,1,0,1,2,43509,43.193852,-71.572395
New Hampshire,Cities,Conway,0,0,1,0,0,0,0,0,1,0,1,10287,43.193852,-71.572395
New Hampshire,Cities,Hanover,1,0,0,0,0,0,1,0,0,0,1,11531,43.193852,-71.572395
New Hampshire,Cities,Henniker,1,0,0,0,0,0,1,0,0,0,1,5009,43.193852,-71.572395
New Hampshire,Cities,Hooksett,1,0,0,0,0,0,0,0,0,1,1,14554,43.193852,-71.572395
New Hampshire,Cities,Jaffrey,0,1,0,0,0,0,0,1,0,,1,5278,43.193852,-71.572395
New Hampshire,Cities,Keene,1,0,1,0,0,0,1,1,0,0,2,22999,43.193852,-71.572395
New Hampshire,Cities,Milton,1,0,0,0,0,0,0,0,0,1,1,4652,43.193852,-71.572395
New Hampshire,Cities,Pelham,0,1,0,0,0,0,0,1,0,0,1,14198,43.193852,-71.572395
New Hampshire,Cities,Portsmouth,0,0,1,0,0,0,1,0,0,0,1,21951,43.193852,-71.572395
New Hampshire,Cities,Somersworth,1,0,0,0,0,0,0,1,0,0,1,11979,43.193852,-71.572395
New Hampshire,Cities,Tilton,0,1,0,0,0,0,0,1,0,0,1,3557,43.193852,-71.572395
New Hampshire,Universities and Colleges,University of New Hampshire,1,0,0,0,0,0,0,0,0,1,1,16859,43.193852,-71.572395
New Jersey,Cities,Aberdeen Township,3,3,0,0,0,0,1,3,0,2,6,18700,40.058324,-74.405661
New Jersey,Cities,Barnegat Township,2,0,0,0,0,0,1,0,0,1,2,23399,40.058324,-74.405661
New Jersey,Cities,Barrington,0,0,1,0,0,0,0,1,0,0,1,6620,40.058324,-74.405661
New Jersey,Cities,Bayonne,2,4,1,0,0,0,0,0,4,0,4,65032,40.058324,-74.405661
New Jersey,Cities,Bedminster Township,1,0,0,0,0,0,1,0,0,0,1,8043,40.058324,-74.405661
New Jersey,Cities,Berkeley Heights Township,2,1,0,0,0,0,0,0,1,1,2,13592,40.058324,-74.405661
New Jersey,Cities,Berkeley Township,2,1,0,0,0,0,1,1,0,0,2,41738,40.058324,-74.405661
New Jersey,Cities,Berlin,1,1,0,0,0,0,0,0,1,0,1,7510,40.058324,-74.405661
New Jersey,Cities,Blairstown Township,1,1,0,0,0,0,0,0,0,2,2,5703,40.058324,-74.405661
New Jersey,Cities,Bogota,0,0,1,0,0,0,1,0,0,0,1,8403,40.058324,-74.405661
New Jersey,Cities,Boonton,1,1,0,0,0,0,0,0,1,0,1,8157,40.058324,-74.405661
New Jersey,Cities,Bordentown Township,1,0,0,0,0,0,0,0,1,0,1,12018,40.058324,-74.405661
New Jersey,Cities,Brick Township,1,1,0,0,0,0,1,1,0,0,2,75592,40.058324,-74.405661
New Jersey,Cities,Bridgeton,3,0,1,0,0,0,3,1,0,0,4,24331,40.058324,-74.405661
New Jersey,Cities,Bridgewater Township,1,2,1,0,0,0,0,2,0,2,4,44610,40.058324,-74.405661
New Jersey,Cities,Brigantine,1,0,1,0,0,0,0,0,0,2,2,8684,40.058324,-74.405661
New Jersey,Cities,Burlington Township,1,0,0,0,0,0,0,0,1,0,1,22516,40.058324,-74.405661
New Jersey,Cities,Camden County Police Department,3,0,1,0,0,0,3,0,0,1,4,73270,40.058324,-74.405661
New Jersey,Cities,Cape May,1,0,0,0,0,0,1,0,0,0,1,3428,40.058324,-74.405661
New Jersey,Cities,Carteret,1,1,0,0,0,0,0,0,0,1,1,23645,40.058324,-74.405661
New Jersey,Cities,Chatham Township,0,1,0,0,0,0,0,0,0,1,1,10219,40.058324,-74.405661
New Jersey,Cities,Cherry Hill Township,2,2,1,0,0,0,1,1,1,1,4,70716,40.058324,-74.405661
New Jersey,Cities,Cinnaminson Township,0,2,0,0,0,0,1,0,0,1,2,16477,40.058324,-74.405661
New Jersey,Cities,Clifton,3,1,0,0,0,0,0,2,0,2,4,85021,40.058324,-74.405661
New Jersey,Cities,Clinton Township,0,1,0,0,0,0,0,0,0,1,1,12801,40.058324,-74.405661
New Jersey,Cities,Collingswood,1,1,0,0,0,0,1,0,0,0,1,13850,40.058324,-74.405661
New Jersey,Cities,Colts Neck Township,0,1,0,0,0,0,0,1,0,0,1,9846,40.058324,-74.405661
New Jersey,Cities,Cranbury Township,1,0,0,0,0,0,0,1,0,0,1,4013,40.058324,-74.405661
New Jersey,Cities,Cranford Township,2,1,0,0,0,0,0,1,0,1,2,24251,40.058324,-74.405661
New Jersey,Cities,Dover,1,0,0,0,0,0,1,0,0,0,1,17852,40.058324,-74.405661
New Jersey,Cities,Dumont,0,3,0,0,0,0,1,0,2,0,3,17649,40.058324,-74.405661
New Jersey,Cities,Dunellen,1,0,0,0,0,0,0,0,1,0,1,7244,40.058324,-74.405661
